y
1102.46874800213
1105.608550357128
1106.864137722105
1110.272167160361
1112.239711368565
1115.987488384869
1114.931964465511
1122.02250264954
1118.469390084884
1127.446618821258
1127.907406906667
1131.087920558705
1127.197115166929
1136.555305752793
1137.688169378957
1139.423540966753
1136.541134185783
1153.738182447123
1153.880272224497
1156.1457563727
1158.64813625017
1144.691734368579
1152.07937297847
1168.157015577137
1177.665065614427
1168.397214494825
1168.034124560821
1176.853871963601
1167.800824528386
1172.7926925902
1166.866526268261
1182.139928543688
1180.678932914969
1196.855160503103
1201.656357613326
1183.549104902595
1184.016958496458
1196.580229738281
1200.507719876011
1190.588809397356
1195.834493356255
1207.268795481931
1206.923341452075
1213.589805110505
1184.805514763697
1215.230793179983
1212.105230662879
1215.392923591549
1223.061569707256
1223.947955047117
1233.579083529334
1239.412400237388
1228.24850966077
1230.059437863418
1214.417237163735
1245.087103238366
1224.768095523855
1235.149655154952
1245.048864128868
1231.65033031453
1271.60657574833
1258.011671355834
1269.264728107806
1263.180142040978
1269.543659739916
1260.034741691062
1260.127340098624
1300.646820261959
1297.132085517649
1285.299659731989
1275.542352782334
1264.818316133179
1250.841481201828
1311.978079843519
1286.12762649375
1309.258765973059
1325.865343695835
1264.75264197776
1281.94780840624
1295.120974891675
1288.267909574624
1278.9789762073
1310.880397385873
1299.998007028582
1299.175899858544
1317.254740354014
1326.128506037117
1299.677341966265
1320.66560591188
1304.272387072165
1323.178899825719
1342.808342204542
1331.167073763437
1323.14183391009
1293.405449632649
1343.770990217129
1332.448040447529
1352.445310767504
1376.046178573801
1359.648632638138
1325.729561526955
1330.583960661341
1365.732808943614
1339.513029737165
1366.113858989941
1338.342557104861
1383.896404254398
1357.444093406307
1359.844698859171
1311.536517548974
1366.307623992858
1385.890015748011
1381.526003214406
1394.972722768734
1456.689047176618
1333.966856734952
1374.194943157114
1458.352088620746
1423.748084341586
1437.335651888738
1417.674005523837
1433.573600511462
1398.79346553949
1445.731519559959
1356.400151511851
1432.066274272234
1459.236032243357
1442.622658579623
1434.246984154908
1459.773361263767
1428.24049497501
1420.222915156912
1476.371837482907
1354.739452976634
1427.676752058812
1484.096668153774
1423.631040223673
1452.35575364643
1491.872021733302
1490.681405367666
1451.841970054277
1350.9445048317
1472.645946791856
1463.637483679578
1403.639891900155
1505.026113181626
1439.519947845435
1531.345985575925
1442.939190091084
1516.904541069762
1434.578710622831
1536.393960211465
1477.805126352539
1489.346032327809
1408.376548532785
1511.591248190984
1518.389656658194
1501.015075796204
1511.620694772111
1551.908781468713
1559.439008019988
1517.739280919345
1606.531579462139
1478.549597927881
1511.395200271842
1585.096196406543
1537.915854413457
1540.054250562113
1508.659154242115
1466.251409462383
1604.425018524654
1453.853311720155
1571.307662471837
1596.628358688603
1543.119688565478
1445.222776611216
1503.631900123355
1583.02596970682
1509.091335865844
1615.414982683891
1598.760664740317
1539.76278206258
1516.815138673153
1575.600111987705
1567.201942845624
1570.75069441075
1634.333741698087
1600.116877852573
1662.830363684173
1502.130071869704
1522.713581217111
1642.726713943888
1506.863589360573
1542.873513254994
1540.439890434058
1607.619613730647
1589.795085049181
1660.711368258743
1653.995345246785
1653.995345246785
1653.190121330313
1652.34017367276
1651.399752857219
1650.825997863795
1650.20935565509
1649.240513746948
1648.311664907396
1646.373816284394
1645.587540185182
1645.598334201624
1645.227690099886
1643.294753362134
1642.593393606638
1642.706417250597
1641.148308451335
1638.159160477128
1639.58629626671
1634.949790412439
1635.12855396126
1634.657746214608
1634.646070444092
1637.599023925335
1635.384898496421
1632.401292948394
1629.171923200033
1629.119373500549
1628.27648217526
1630.562034723202
1630.988199318564
1626.295916042224
1628.184025764104
1627.793983024531
1626.314156095197
1619.51251806469
1619.608519316308
1621.467186085372
1620.823801168442
1617.662924573994
1618.120446847553
1621.70866172087
1620.660977753356
1617.490879966921
1608.949136511451
1614.574288415841
1611.448850409346
1614.02870866132
1607.247157755367
1609.173406518604
1608.726548463111
1615.616073146964
1605.285570146249
1610.272261006036
1599.553986519004
1604.978622847398
1604.240679548939
1607.291547916382
1599.1438076731
1606.4328791025
1592.124284439586
1591.130126445436
1586.628034630341
1604.680083515831
1597.665198312495
1604.672636797165
1590.25191607026
1597.493721860388
1596.680325334983
1593.25824092333
1587.695996377344
1595.005417312088
1598.373163458772
1579.141917247192
1572.352032568018
1579.750593248055
1588.633447413063
1589.517750609227
1585.505857381703
1596.533334246761
1578.607419105224
1595.40655838523
1579.657225120402
1572.043416699159
1579.226584564271
1571.914734140942
1581.777771186016
1567.675149849772
1567.618091170586
1560.753937265577
1579.159390200487
1579.825261746947
1571.991050160178
1569.684137393142
1589.595976842637
1578.847426197125
1555.929029769857
1568.373366201766
1564.295079471337
1562.255531796607
1563.265075639535
1541.695834731036
1566.609610337265
1550.0274653767
1574.838732599659
1545.571019407976
1575.762011404454
1565.822276947143
1544.231972859538
1558.600900197138
1545.360978624105
1563.199886214594
1541.961254038258
1551.483903008811
1556.427294912195
1541.938241175583
1556.758972080796
1547.311521010953
1555.989846102588
1544.477674231017
1543.880939097173
1540.560065462371
1551.954233490096
1553.668649397128
1541.951878808968
1540.277831846511
1546.135106031465
1541.643352569885
1532.166645810583
1533.745073326467
1524.957131711114
1520.151759171865
1544.422843771453
1557.50035860434
1554.464462692726
1543.764598481328
1526.874207645067
1548.813820048362
1523.163311875311
1538.490928555913
1510.851708600745
1541.621102150543
1515.833569727821
1533.82419587533
1518.640543223044
1533.412763637026
1512.79860149992
1531.616787126389
1505.232725470169
1498.286928298041
1543.398268018708
1511.813171926178
1510.028527512283
1521.391759433365
1539.112509445874
1500.985727521909
1548.510040844
1516.207578521319
1487.818720149259
1506.68100110819
1511.44645458178
1518.539578431583
1522.715683922689
1505.595095226473
1487.576077751549
1463.423616748588
1509.853925280107
1492.410836823633
1505.814558854788
1494.343030941695
1486.904804090394
1525.362164368218
1490.252381712645
1509.584977163026
1490.710474176928
1486.622742005829
1524.87074955333
1511.902378187126
1510.830650130643
1489.25909429415
1489.947098444637
1480.835420486004
1481.028828912223
1463.177797081767
1490.248439027499
1487.679271515036
1490.365561234966
1480.632082528072
1505.135449969734
1497.609891896434
1475.849933129506
1484.996761358399
1507.273933631836
1455.352992470307
1481.344569156305
1489.669486322687
1495.324971076617
1475.91975445878
1478.813563977446
1475.519214311826
1474.4141910666
1474.4141910666
1474.012771559964
1473.572699771343
1473.267694327991
1472.969693932519
1472.221215721375
1472.031693202955
1470.689646641459
1471.785896899958
1469.696230472353
1469.388751294703
1469.523569505029
1469.574095504734
1469.675211094705
1467.653338201998
1467.863426577247
1467.54207095117
1465.588757949334
1465.173649333053
1465.378768921251
1467.539216425186
1464.447061806256
1463.586048502181
1465.337155535668
1465.118655785425
1462.8419793696
1465.146771860348
1462.120181149391
1463.309109316795
1460.177033283121
1462.819924479923
1459.083301077128
1461.812564715771
1458.161522639079
1461.326479058565
1461.617052291404
1458.39017544171
1457.482028841294
1455.23529923427
1455.914094941857
1457.062054213609
1457.593274495367
1454.670440715328
1458.972172880091
1456.933365063785
1453.667745344001
1454.333654475113
1451.102014879468
1449.850123468114
1452.502957693218
1447.496276061102
1454.605669879385
1454.925115631902
1446.383669611479
1454.753466648219
1452.552235035356
1451.358962244199
1448.059459134604
1448.029298170611
1442.62037435088
1449.201618926197
1445.291640269116
1445.792610441178
1445.325426365492
1442.382846882886
1446.065057157428
1441.571901075899
1442.054619450048
1449.717524046666
1440.411963534788
1446.454712030454
1444.313068876261
1434.448578310137
1444.119300699334
1443.778191995022
1437.116450803966
1441.723388719445
1441.256974300761
1443.191274780518
1437.266929197013
1438.169110494269
1442.29576700342
1439.803566651682
1441.095868654506
1440.907686622415
1435.98526060896
1433.570151811437
1428.323659972329
1431.225408446872
1434.191277021968
1436.38181162297
1442.691294031318
1445.801510852482
1433.340281138593
1429.081677305014
1424.066580127287
1432.19604346741
1435.693276836389
1435.051250109542
1428.623544872573
1419.305528780905
1429.632395189346
1435.788849395879
1435.996246079939
1420.9338361978
1427.289977494791
1428.122547214439
1428.621440262653
1424.95020143169
1427.482561252131
1429.482331710726
1424.364259305939
1427.07076201454
1417.279805141387
1419.458081901791
1415.667548767639
1424.504326252145
1423.900554824444
1418.41847491355
1426.537289518729
1414.502406890906
1416.374321450684
1420.886556748839
1422.758413257031
1429.767751858439
1427.943959198202
1423.021612257836
1411.625656501464
1412.467864354113
1413.100787900446
1421.039797591759
1415.736050035279
1407.508559249525
1414.3828153637
1419.694989467481
1428.555233695294
1410.438693136438
1414.849833665891
1416.02063913942
1427.880243458372
1412.54649767883
1410.679974860888
1402.005400577119
1400.998833274956
1409.580458717865
1411.357263437895
1404.441742658608
1410.000237602291
1403.836803396062
1402.052108091134
1414.203564151368
1406.305696154013
1403.573729700575
1410.014485510909
1420.785994424069
1399.43177705641
1421.156423762174
1393.966247230157
1399.024845421893
1386.093968942073
1394.951995526118
1403.177007622593
1409.739964795722
1394.349421353388
1414.156020877253
1399.992849660678
1401.745049490294
1407.096245959952
1388.341716479184
1395.224503647517
1397.858569235563
1405.527099571147
1380.108926321617
1402.35702304902
1394.657338224493
1407.877334579213
1401.916560011675
1405.568029907273
1401.507776592699
1405.946089303518
1382.876971056381
1383.286686683311
1395.553622418408
1374.659940131479
1409.344943303312
1390.736533714858
1388.396848631931
1383.625279136761
1388.485070342074
1398.73547036734
1387.866796404423
1368.401287150203
1395.008461529024
1391.024997335302
1401.794290608414
1389.251958886383
1379.050602988671
1366.504268291734
1399.604978625323
1377.944993614741
1379.585461427199
1383.00733270886
1380.477792478285
1380.054466360834
1375.99379659738
1406.189531832701
1391.192214152049
1387.957206547602
1371.769488338767
1394.342519561111
1384.633191225138
1381.829188808667
1353.021496226308
1371.246342298356
1383.535858341976
1384.631609786585
1381.214513443384
1388.577242565546
1373.161750884163
1371.899420644444
1383.405747762865
1362.67902201898
1363.10923513183
1379.540056431983
1383.820353106471
1361.361197999137
1377.362253226544
1376.656065905746
1349.938136054336
1371.88183847674
1371.212366797474
1383.860288079545
1375.126931401242
1395.380211009599
1398.217760948506
1380.400823317893
1381.685221071976
1374.894612447404
1356.331248947548
1376.511537962993
1355.774730100827
1376.493145002863
1358.083806882948
1389.63980189332
1361.32844353935
1372.864546831186
1372.749062649419
1382.847139471119
1345.115744647339
1359.488460067953
1357.456742046605
1351.010641178708
1364.451502571225
1375.098339687346
1347.560044396471
1362.640875089696
1361.310187273531
1341.493594252511
1371.353924089127
1360.986804760717
1363.105164734203
1378.831596395138
1343.229370746334
1354.293619745401
1362.987561671414
1363.187592846016
1347.37059382104
1331.609827327302
1379.580430706584
1343.245095355351
1337.991818851488
1340.96216090617
1334.286320997363
1320.104702453183
1364.297476382754
1342.0714775736
1347.024292946905
1356.135221478285
1349.058613817934
1331.375613923138
1352.565353477255
1323.745408567132
1339.922396529418
1344.395758675156
1349.175073187278
1343.432992162615
1353.447425427536
1318.759940366578
1350.554615419933
1351.548578119686
1320.757070784331
1360.362956978376
1351.573692463706
1337.891904814283
1370.502760328408
1340.788740532337
1339.581894551425
1353.098995342183
1334.691326749218
1347.626071680709
1349.543664802192
1338.218927535833
1341.143804966709
1318.708665314971
1352.83368657184
1343.899772055401
1385.346677420991
1331.156527799649
1347.684323340357
1336.453617758894
1316.420750272792
1324.719821117431
1346.693284333684
1334.029468387628
1321.237235673579
1343.134208526048
1321.241147873651
1294.886894256339
1359.690888161648
1299.903964745652
1333.575697783962
1345.551059030322
1370.023382016929
1325.892807091042
1320.715968660312
1318.328878549953
1318.849852712347
1344.44535455737
1324.226206861064
1329.416954793741
1319.826003228051
1323.735330814837
1314.261525418313
1319.86984793977
1322.274094760441
1333.536586403309
1319.228294705399
1366.334024569625
1340.74726542492
1320.100370289693
1312.112799779846
1341.941093527418
1322.645849648624
1338.867616532415
1314.605096979841
1327.083471468968
1336.333859512812
1340.52911550741
1282.946354022681
1306.975066885947
1291.998061286934
1299.71148092937
1336.087388435694
1287.166947270337
1317.937684990108
1295.745126625239
1355.914986069067
1331.538041614779
1320.007039794905
1318.726638434143
1288.582978551205
1311.376516847249
1322.246442348915
1314.438086759543
1300.026430150211
1311.824570608493
1299.407863542431
1313.898659609063
1334.379418805089
1275.032882995944
1273.766490190149
1287.791877613841
1297.241488359182
1305.001446658353
1296.921147222712
1339.46857791104
1293.66554632167
1279.487210352612
1305.035888542091
1264.79947615324
1309.487582943691
1284.284843361533
1336.95338142124
1290.351607326792
1262.862804594225
1338.071292751479
1269.830101214994
1311.854783277489
1299.357810620845
1310.764911614839
1312.395108077431
1286.455083891156
1293.482072974223
1308.435594712367
1330.097204414061
1294.839817979464
1307.781010993015
1278.133067560981
1343.175975524009
1291.350595962509
1282.005724919055
1263.334650020035
1298.516514645046
1300.797728864084
1302.756698554827
1312.63506872932
1295.71137553993
1294.217728256881
1302.836054594486
1284.331326673504
1283.512552704654
1291.572242766023
1295.772187644809
1278.422061863778
1276.370968962212
1261.213963011477
1263.14579825695
1272.979749167069
1284.233518158077
1331.25341257174
1288.397171180445
1258.098773331525
1341.289232193728
1312.604688355702
1322.0256294586
1268.780721104743
1284.779217077336
1321.276382455312
1279.82609895071
1264.413791876856
1252.76575557568
1244.941806168376
1272.068295826883
1237.627091418746
1277.605658927022
1300.991470464074
1276.081471869271
1262.396095219576
1272.549124481402
1285.665786798697
1272.274596974365
1276.304437315417
1290.442094592074
1240.594178428468
1257.159699807153
1239.564212034373
1263.461466807554
1304.161919046758
1222.444403400604
1295.000456701322
1242.070711782284
1273.106080935113
1262.467671094654
1258.027536842182
1294.207333222872
1314.276265998585
1296.174016909044
1323.06699695761
1253.621592670033
1279.995010152176
1262.68897520769
1309.234594866962
1304.047172895953
1248.782996232997
1298.210158956844
1262.730130594455
1296.251154071278
1246.321619018172
1256.936870816997
1209.640924528663
1216.35080808234
1238.821813601062
1257.28675365945
1220.151669525917
1258.121390033464
1261.564048049621
1248.736134286152
1245.439845067252
1285.427140008841
1274.966970972055
1226.815377936337
1228.893156647944
1239.392381234239
1277.838154565628
1280.412542473727
1291.460311511571
1232.35474576076
1278.865362928949
1234.961537211705
1238.220732449075
1248.843158404685
1247.020755872991
1199.818143754882
1255.293119382447
1283.035609296821
1282.69382059344
1210.872155924831
1240.283508880352
1257.333937193478
1238.574127414334
1292.068369008177
1280.285638086802
1292.224784367144
1221.55656579584
1235.385137774495
1262.625726412289
1263.374516168739
1292.731724064451
1224.170876327493
1227.018490813056
1271.531065491835
1232.898962476402
1280.150925202993
1236.608404359158
1225.72336528801
1282.069227860554
1242.259464407257
1308.084373263584
1283.75604162282
1224.038619303632
1241.61208529908
1240.326935503657
1254.829125403051
1284.206226391605
1228.415181533649
1273.302825211637
1293.72195855394
1256.153215084288
